_id,student_id,professional_id,created_at,first_response_at,status,message_count
3721,961,74,2024-09-05 06:19:15,,open,13
3722,481,240,2024-04-15 01:39:13,,open,2
3723,1119,62,2024-01-30 04:47:41,,open,13
3724,1088,221,2024-08-20 02:00:36,2024-08-20 07:00:36,replied,8
3725,434,289,2024-01-15 08:54:50,2024-01-16 09:54:50,replied,14
3726,678,33,2025-01-02 13:53:08,,open,6
3727,784,203,2024-05-09 17:11:20,2024-05-09 19:11:20,replied,7
3728,232,280,2024-10-15 08:36:23,,open,1
3729,1306,83,2024-11-29 18:11:13,,open,1
3730,1306,240,2024-02-01 01:50:13,2024-02-02 06:50:13,replied,7
3731,311,449,2025-01-29 20:27:17,,open,6
3732,991,254,2024-11-09 10:31:50,,open,13
3733,421,280,2024-11-15 17:12:34,,open,5
3734,900,145,2024-12-13 19:54:27,2024-12-15 10:54:27,replied,10
3735,756,353,2024-06-11 05:32:25,2024-06-11 14:32:25,replied,15
3736,347,404,2025-01-11 05:58:06,,open,14
3737,846,162,2024-08-22 18:29:57,,open,5
3738,942,390,2025-01-28 02:07:43,2025-01-30 22:07:43,replied,10
3739,1138,62,2024-08-27 15:54:53,,open,10
3740,1080,318,2024-06-10 04:46:22,2024-06-10 15:46:22,replied,7
3741,1192,107,2024-12-05 01:17:47,2024-12-05 09:17:47,replied,3
3742,224,334,2024-06-21 18:25:40,,open,5
3743,1382,74,2024-10-22 22:28:01,2024-10-22 22:28:01,replied,2
3744,263,328,2024-02-27 23:12:03,,open,15
3745,170,53,2024-09-03 23:09:03,2024-09-04 01:09:03,replied,15
3746,537,74,2024-06-26 01:49:33,,open,1
3747,1076,137,2024-02-26 21:11:04,2024-02-27 17:11:04,replied,8
3748,682,26,2024-05-06 21:02:49,2024-05-13 16:02:49,replied,4
3749,1258,328,2024-09-08 06:26:02,2024-09-08 21:26:02,replied,14
3750,1378,123,2024-05-05 12:43:46,2024-05-05 23:43:46,replied,12
3751,717,280,2025-01-26 11:32:02,,open,2
3752,1313,38,2025-01-24 06:48:08,2025-01-24 10:48:08,replied,15
3753,1500,410,2024-04-10 00:24:25,2024-04-10 08:24:25,replied,9
3754,1003,137,2025-01-10 05:14:34,2025-01-12 23:14:34,replied,11
3755,855,280,2024-08-15 08:17:11,2024-08-16 01:17:11,replied,1
3756,604,303,2024-02-29 20:02:09,,open,4
3757,1074,22,2024-08-04 09:20:00,,open,7
3758,484,336,2024-12-29 03:33:06,,open,10
3759,942,205,2024-08-10 12:09:11,2024-08-13 02:09:11,replied,11
3760,517,471,2024-11-28 17:36:25,,open,10
3761,431,449,2024-10-27 10:51:29,2024-10-31 03:51:29,replied,11
3762,846,224,2024-07-06 12:48:09,,open,14
3763,1421,133,2024-12-11 11:11:19,2024-12-12 04:11:19,replied,7
3764,1239,311,2024-04-02 16:28:34,2024-04-05 19:28:34,replied,9
3765,89,68,2024-04-19 07:00:12,2024-04-21 07:00:12,replied,7
3766,632,380,2024-04-12 20:16:22,2024-04-18 09:16:22,replied,7
3767,510,424,2024-10-03 18:26:49,,open,12
3768,699,96,2025-01-28 11:06:04,2025-01-28 13:06:04,replied,5
3769,528,33,2025-01-22 18:55:21,,open,9
3770,1465,105,2024-11-05 14:23:26,,open,13
3771,1166,280,2024-10-05 10:26:17,,open,6
3772,164,371,2024-05-13 17:04:09,2024-05-15 21:04:09,replied,7
3773,442,280,2024-01-05 10:38:41,2024-01-05 10:38:41,replied,7
3774,811,62,2024-12-12 17:42:03,,open,13
3775,1246,33,2024-11-18 06:45:38,,open,14
3776,225,133,2024-08-15 03:48:17,2024-08-15 22:48:17,replied,7
3777,601,26,2024-10-01 02:32:13,,open,2
3778,258,133,2024-05-16 00:34:05,,open,14
3779,479,59,2024-07-22 22:58:37,,open,10
3780,958,280,2025-01-01 20:29:09,,open,1
3781,243,200,2024-06-05 16:16:04,2024-06-06 03:16:04,replied,7
3782,1414,159,2024-11-26 17:29:55,2024-12-01 21:29:55,replied,13
3783,373,70,2024-08-29 05:07:15,2024-08-29 13:07:15,replied,8
3784,29,336,2024-07-22 09:56:05,2024-07-23 08:56:05,replied,15
3785,971,453,2024-08-27 16:41:49,2024-08-28 07:41:49,replied,4
3786,790,200,2024-11-15 09:33:06,2024-11-15 10:33:06,replied,1
3787,1231,280,2024-09-15 11:33:12,,open,12
3788,834,102,2024-06-22 11:20:15,2024-06-22 14:20:15,replied,10
3789,1195,249,2024-08-05 21:52:01,2024-08-06 11:52:01,replied,11
3790,906,33,2024-01-10 09:51:30,,open,7
3791,996,317,2024-02-21 10:18:35,,open,8
3792,937,280,2025-01-11 13:09:28,,open,15
3793,1264,62,2025-01-13 05:56:25,2025-01-14 11:56:25,replied,5
3794,534,329,2024-04-28 17:27:10,2024-04-29 15:27:10,replied,2
3795,334,143,2024-10-08 14:57:14,,open,5
3796,820,124,2024-01-11 05:44:23,2024-01-12 10:44:23,replied,15
3797,64,463,2024-12-26 10:18:29,2024-12-28 10:18:29,replied,13
3798,1186,33,2024-10-20 07:44:06,,open,8
3799,475,199,2025-01-30 16:38:20,,open,1
3800,897,433,2024-09-20 00:03:20,,open,4
3801,897,33,2024-07-14 02:58:58,,open,10
3802,1272,498,2024-02-05 01:47:41,2024-02-07 14:47:41,replied,7
3803,5,33,2024-05-10 22:40:00,,open,5
3804,434,459,2024-04-24 06:52:02,,open,13
3805,1329,133,2024-02-04 09:43:12,,open,2
3806,563,405,2024-04-18 16:08:58,2024-04-18 23:08:58,replied,5
3807,957,175,2024-01-14 15:23:01,,open,14
3808,495,280,2024-04-29 06:39:23,2024-05-01 21:39:23,replied,2
3809,881,26,2024-12-07 18:32:21,,open,8
3810,455,280,2024-12-05 06:17:17,,open,10
3811,576,62,2024-03-29 07:07:34,,open,2
3812,792,133,2024-11-26 09:17:54,,open,15
3813,1063,133,2024-05-03 11:21:28,2024-05-04 04:21:28,replied,9
3814,809,132,2024-04-10 07:16:39,,open,6
3815,1213,33,2024-11-03 22:01:26,,open,13
3816,1454,38,2024-08-05 17:28:14,,open,3
3817,393,26,2024-06-19 17:03:14,2024-06-20 22:03:14,replied,15
3818,673,471,2024-01-25 04:16:02,,open,6
3819,1109,33,2024-10-19 15:00:53,,open,13
3820,449,467,2024-05-08 17:44:09,2024-05-10 14:44:09,replied,14
3821,749,280,2024-08-31 05:15:28,2024-09-02 00:15:28,replied,14
3822,692,384,2024-05-29 11:53:49,,open,7
3823,635,33,2024-05-21 04:52:21,,open,4
3824,1025,221,2024-03-08 03:34:39,2024-03-09 19:34:39,replied,13
3825,826,280,2024-03-11 03:50:15,,open,9
3826,252,392,2024-08-21 01:21:14,,open,14
3827,572,33,2024-09-11 23:55:45,2024-09-14 07:55:45,replied,10
3828,857,240,2024-01-19 04:16:27,,open,15
3829,256,137,2024-07-05 23:16:44,2024-07-06 12:16:44,replied,3
3830,352,280,2025-01-02 23:28:26,2025-01-06 20:28:26,replied,10
3831,780,212,2024-01-21 22:50:52,,open,15
3832,284,382,2024-06-26 02:12:33,2024-06-26 12:12:33,replied,14
3833,897,33,2024-02-13 23:21:42,2024-02-14 02:21:42,replied,14
3834,1229,26,2024-11-28 18:12:08,,open,5
3835,1354,137,2024-12-13 23:43:00,2024-12-14 12:43:00,replied,15
3836,866,329,2024-08-19 22:09:57,,open,10
3837,510,340,2024-07-22 13:14:45,,open,8
3838,656,26,2025-01-20 13:33:31,,open,4
3839,931,74,2024-03-01 02:43:38,,open,15
3840,1338,89,2024-01-31 21:46:05,,open,12
3841,335,251,2024-12-25 10:38:15,2024-12-25 14:38:15,replied,6
3842,916,38,2024-02-20 07:59:46,2024-02-23 03:59:46,replied,10
3843,87,371,2024-09-02 23:00:27,2024-09-03 03:00:27,replied,10
3844,1173,146,2024-10-30 09:26:02,,open,14
3845,860,133,2024-06-12 04:30:30,2024-06-13 23:30:30,replied,9
3846,790,221,2024-12-10 07:35:48,2024-12-10 11:35:48,replied,9
3847,32,338,2024-04-30 19:44:52,,open,11
3848,746,143,2024-11-05 14:19:29,2024-11-06 01:19:29,replied,4
3849,931,137,2024-11-06 00:39:36,,open,3
3850,187,214,2024-01-22 15:17:52,,open,6
3851,1136,133,2024-03-09 12:27:39,2024-03-09 19:27:39,replied,13
3852,855,144,2024-03-18 11:48:56,2024-03-18 11:48:56,replied,10
3853,1009,352,2024-10-27 13:34:45,,open,13
3854,1173,52,2024-03-17 08:17:07,2024-03-17 09:17:07,replied,3
3855,1257,280,2024-01-21 14:58:54,,open,8
3856,13,353,2024-11-08 01:54:28,2024-11-10 02:54:28,replied,13
3857,1317,211,2024-01-29 11:10:00,,open,1
3858,708,66,2024-04-12 11:49:21,2024-04-13 01:49:21,replied,13
3859,247,317,2024-04-21 19:57:15,2024-04-22 02:57:15,replied,10
3860,1382,434,2024-06-28 09:33:04,2024-06-28 13:33:04,replied,15
3861,1084,491,2024-12-05 03:54:41,,open,10
3862,1397,412,2024-12-18 17:26:12,,open,4
3863,1096,309,2024-09-02 14:04:30,,open,6
3864,716,463,2025-01-31 22:20:09,,open,14
3865,804,331,2024-06-23 23:38:37,,open,4
3866,536,62,2024-10-02 04:52:38,,open,1
3867,1234,175,2025-01-13 03:19:31,,open,12
3868,165,33,2024-05-12 16:06:04,,open,11
3869,1391,143,2024-06-18 08:11:42,2024-06-20 13:11:42,replied,6
3870,540,139,2024-02-03 04:08:11,2024-02-03 08:08:11,replied,13
3871,502,280,2024-12-07 17:47:23,,open,1
3872,567,420,2024-04-08 15:02:54,,open,9
3873,742,26,2024-06-21 22:22:44,,open,12
3874,1265,139,2024-08-13 14:29:57,2024-08-13 15:29:57,replied,6
3875,787,316,2024-06-11 12:27:09,2024-06-11 16:27:09,replied,2
3876,494,281,2024-02-19 15:01:19,2024-02-20 04:01:19,replied,8
3877,1473,62,2024-02-09 22:16:55,,open,12
3878,166,462,2024-04-28 08:39:02,,open,11
3879,1225,21,2024-09-07 15:38:24,2024-09-08 03:38:24,replied,9
3880,692,22,2024-03-29 09:57:38,2024-03-30 10:57:38,replied,13
3881,620,217,2024-02-27 23:32:07,,open,10
3882,997,124,2024-12-06 03:14:41,,open,8
3883,964,38,2024-12-12 17:39:39,2024-12-13 04:39:39,replied,14
3884,1367,290,2024-04-20 09:22:35,2024-04-21 06:22:35,replied,5
3885,1239,240,2024-08-06 09:25:11,,open,5
3886,422,280,2024-11-16 00:29:31,,open,10
3887,1247,62,2024-08-15 22:12:04,,open,4
3888,1263,102,2024-11-24 18:06:32,,open,7
3889,1479,41,2024-08-19 14:09:49,2024-08-20 03:09:49,replied,4
3890,1454,74,2024-04-14 15:13:26,,open,8
3891,349,237,2025-01-22 06:44:51,2025-01-22 22:44:51,replied,4
3892,1344,467,2024-04-02 10:47:26,2024-04-02 17:47:26,replied,8
3893,576,280,2024-12-17 20:38:39,,open,3
3894,944,381,2024-04-24 09:54:39,,open,4
3895,170,261,2025-01-30 09:16:01,,open,9
3896,1191,75,2024-06-10 20:26:04,,open,3
3897,882,81,2024-03-09 22:00:51,2024-03-09 22:00:51,replied,6
3898,1427,110,2024-09-13 08:33:32,2024-09-14 12:33:32,replied,14
3899,362,26,2024-06-25 00:51:35,2024-06-25 11:51:35,replied,2
3900,590,323,2024-10-16 14:23:45,2024-10-18 06:23:45,replied,6
3901,976,194,2024-08-02 12:17:58,2024-08-03 21:17:58,replied,7
3902,1231,143,2024-10-29 04:37:34,2024-10-29 10:37:34,replied,8
3903,1412,144,2024-06-10 00:25:32,2024-06-11 02:25:32,replied,13
3904,604,469,2024-12-31 19:00:29,,open,7
3905,292,33,2024-04-05 00:25:42,,open,11
3906,897,221,2024-10-04 02:03:06,,open,11
3907,132,128,2025-01-13 07:23:06,2025-01-13 23:23:06,replied,15
3908,1430,23,2024-03-30 05:58:35,2024-03-30 17:58:35,replied,8
3909,7,381,2024-09-18 11:59:08,,open,15
3910,276,258,2024-02-29 17:56:26,2024-03-01 11:56:26,replied,2
3911,638,99,2024-02-25 18:32:51,2024-02-26 00:32:51,replied,5
3912,1380,138,2024-03-17 19:17:30,2024-03-20 10:17:30,replied,13
3913,476,478,2024-08-15 09:36:56,,open,15
3914,87,172,2024-08-03 04:15:27,2024-08-03 13:15:27,replied,8
3915,1249,406,2024-12-15 07:55:10,2024-12-15 18:55:10,replied,12
3916,219,256,2024-04-07 09:09:29,2024-04-07 16:09:29,replied,5
3917,1035,340,2024-07-12 11:21:05,,open,1
3918,1252,240,2024-04-27 17:19:57,2024-04-30 11:19:57,replied,14
3919,991,356,2024-09-27 04:58:10,,open,11
3920,918,70,2024-10-25 15:03:20,2024-10-26 06:03:20,replied,3
3921,191,369,2024-05-26 11:54:02,,open,8
3922,715,133,2024-04-05 15:00:59,2024-04-05 20:00:59,replied,7
3923,651,4,2024-11-17 10:57:51,,open,2
3924,5,188,2024-04-18 09:23:51,,open,12
3925,621,133,2024-07-13 19:26:13,2024-07-14 17:26:13,replied,15
3926,46,62,2024-04-14 09:54:21,,open,14
3927,219,411,2024-04-13 19:13:15,2024-04-14 01:13:15,replied,4
3928,431,74,2024-01-31 18:31:47,2024-02-01 23:31:47,replied,4
3929,1113,214,2024-12-05 23:39:25,,open,9
3930,353,70,2024-11-22 23:33:42,2024-11-23 02:33:42,replied,10
3931,1140,51,2024-01-13 12:58:19,2024-01-15 00:58:19,replied,14
3932,706,351,2024-02-26 01:17:13,2024-02-26 10:17:13,replied,11
3933,481,327,2024-08-14 10:28:12,2024-08-16 06:28:12,replied,5
3934,40,38,2024-05-07 12:59:43,2024-05-10 20:59:43,replied,13
3935,1330,382,2024-09-28 05:04:57,2024-09-28 09:04:57,replied,14
3936,623,62,2024-10-07 00:08:30,,open,5
3937,234,37,2024-10-19 17:48:57,,open,2
3938,859,38,2024-10-25 01:14:51,2024-10-26 09:14:51,replied,13
3939,219,204,2024-10-21 20:26:39,2024-10-24 06:26:39,replied,10
3940,917,340,2024-10-04 01:26:52,,open,11
3941,597,280,2024-09-12 02:09:04,,open,3
3942,997,309,2024-05-21 21:55:06,,open,8
3943,590,20,2024-07-25 01:14:08,2024-07-25 09:14:08,replied,1
3944,39,280,2024-06-17 00:43:07,,open,13
3945,1425,8,2024-09-08 04:10:21,,open,12
3946,1236,26,2024-09-11 19:57:08,2024-09-15 11:57:08,replied,12
3947,332,303,2024-08-07 13:24:45,,open,5
3948,1358,83,2024-11-06 04:03:15,,open,3
3949,831,309,2024-06-26 15:09:42,,open,5
3950,727,362,2024-07-13 08:18:00,2024-07-13 23:18:00,replied,15
3951,571,26,2024-08-14 08:53:18,,open,12
3952,133,459,2024-10-17 07:58:33,,open,5
3953,911,133,2024-06-02 18:29:06,2024-06-02 21:29:06,replied,2
3954,187,209,2024-08-08 12:04:04,,open,9
3955,724,346,2024-09-02 01:51:46,2024-09-02 10:51:46,replied,12
3956,14,85,2024-08-12 20:55:04,2024-08-13 01:55:04,replied,5
3957,391,504,2024-12-08 09:20:09,,open,7
3958,665,62,2024-03-14 14:25:40,,open,1
3959,1075,275,2024-10-17 11:25:00,,open,1
3960,164,449,2025-01-08 03:44:19,,open,2
3961,495,38,2024-06-09 02:32:58,2024-06-12 14:32:58,replied,6
3962,146,469,2024-02-20 10:15:03,2024-02-24 21:15:03,replied,7
3963,749,70,2024-11-16 10:32:29,2024-11-16 22:32:29,replied,2
3964,1463,345,2024-01-12 11:33:32,2024-01-15 22:33:32,replied,9
3965,126,59,2024-12-20 06:27:43,2024-12-21 22:27:43,replied,10
3966,1042,133,2024-11-10 21:00:05,,open,6
3967,661,55,2024-08-25 22:37:53,,open,8
3968,1301,158,2024-02-11 01:44:12,2024-02-12 05:44:12,replied,9
3969,1016,200,2024-01-02 18:52:03,2024-01-03 06:52:03,replied,7
3970,1265,508,2024-06-02 17:32:40,2024-06-03 10:32:40,replied,13
3971,1108,280,2024-02-26 00:04:43,2024-02-26 19:04:43,replied,5
3972,296,143,2024-06-01 08:59:04,2024-06-03 06:59:04,replied,1
3973,78,463,2024-05-23 10:48:00,2024-05-24 19:48:00,replied,3
3974,1486,346,2025-01-25 01:43:59,,open,6
3975,1009,33,2024-09-17 07:24:37,,open,15
3976,1276,69,2024-04-17 06:28:16,2024-04-18 05:28:16,replied,12
3977,154,22,2024-03-15 10:32:34,2024-03-15 21:32:34,replied,3
3978,40,231,2024-11-09 13:48:30,2024-11-09 13:48:30,replied,1
3979,167,83,2024-09-08 16:43:01,2024-09-09 18:43:01,replied,10
3980,883,274,2024-04-20 00:52:25,2024-04-24 21:52:25,replied,14
3981,634,280,2024-11-25 15:40:00,,open,4
3982,1316,157,2024-04-19 05:53:49,2024-04-22 22:53:49,replied,14
3983,230,360,2024-08-04 19:58:19,2024-08-05 03:58:19,replied,6
3984,372,38,2024-04-11 08:32:30,2024-04-12 10:32:30,replied,3
3985,70,261,2024-10-16 06:45:07,,open,11
3986,41,362,2024-03-15 06:13:15,,open,12
3987,960,337,2024-02-06 00:09:30,,open,2
3988,1166,280,2024-06-10 08:27:09,2024-06-17 21:27:09,replied,5
3989,334,240,2024-06-22 16:42:44,,open,4
3990,363,33,2024-05-15 09:21:40,,open,9
3991,594,389,2024-03-31 16:15:38,,open,3
3992,391,75,2024-07-26 09:56:28,,open,7
3993,1053,353,2024-08-18 01:14:53,2024-08-21 21:14:53,replied,5
3994,305,317,2025-01-23 19:48:36,2025-01-24 19:48:36,replied,13
3995,1239,199,2024-09-07 10:10:22,2024-09-07 13:10:22,replied,13
3996,11,133,2024-05-14 13:50:59,2024-05-15 16:50:59,replied,9
3997,674,344,2024-11-29 12:34:23,2024-12-01 15:34:23,replied,3
3998,1146,62,2024-02-12 08:07:01,,open,10
3999,1473,212,2024-10-03 23:40:41,2024-10-05 23:40:41,replied,13
4000,707,204,2025-01-02 19:40:33,,open,14
4001,1264,241,2024-07-15 08:34:58,,open,9
4002,995,352,2024-10-07 00:38:22,2024-10-09 05:38:22,replied,8
4003,1276,152,2024-06-29 05:47:16,2024-07-01 05:47:16,replied,14
4004,1191,44,2024-03-12 13:09:03,2024-03-17 01:09:03,replied,3
4005,603,35,2024-11-10 00:24:12,,open,6
4006,880,16,2024-02-21 12:35:13,2024-02-24 13:35:13,replied,13
4007,1389,75,2024-10-29 23:44:36,,open,6
4008,1215,335,2024-07-30 07:08:45,,open,10
4009,1419,376,2024-11-19 13:09:38,2024-11-20 18:09:38,replied,2
4010,428,504,2025-01-02 04:22:22,,open,6
4011,351,106,2024-07-24 13:40:41,,open,12
4012,584,327,2024-05-03 16:42:32,2024-05-03 20:42:32,replied,8
4013,1196,146,2024-08-10 07:58:59,,open,6
4014,1037,406,2024-06-30 05:29:51,2024-06-30 14:29:51,replied,9
4015,911,280,2024-11-12 16:29:29,2024-11-13 21:29:29,replied,11
4016,1363,280,2024-09-17 08:58:54,2024-09-23 16:58:54,replied,4
4017,1360,26,2024-10-28 13:38:24,,open,10
4018,254,275,2024-08-22 07:35:06,,open,2
4019,263,415,2024-12-21 11:31:23,,open,12
4020,1448,204,2024-11-20 22:34:00,,open,12
4021,975,33,2024-06-23 10:57:03,2024-06-25 01:57:03,replied,4
4022,1456,130,2024-08-23 14:58:08,2024-08-23 16:58:08,replied,9
4023,1153,406,2024-11-29 08:13:56,2024-11-29 23:13:56,replied,10
4024,39,459,2024-11-16 18:06:34,,open,7
4025,1125,371,2024-04-24 06:25:19,2024-04-25 09:25:19,replied,8
4026,924,5,2024-07-21 14:08:54,,open,15
4027,1167,159,2024-02-29 22:26:25,2024-03-01 06:26:25,replied,6
4028,1334,436,2024-06-23 10:54:38,,open,9
4029,133,55,2024-03-19 20:12:39,,open,13
4030,796,100,2024-06-01 19:23:28,,open,2
4031,42,230,2024-07-09 04:12:24,,open,4
4032,735,82,2024-04-11 14:15:53,2024-04-11 21:15:53,replied,8
4033,1067,280,2024-05-08 23:19:29,,open,13
4034,10,33,2024-03-15 02:44:08,2024-03-15 04:44:08,replied,10
4035,661,135,2025-01-09 08:38:17,,open,15
4036,1091,329,2024-01-15 20:01:51,2024-01-16 20:01:51,replied,3
4037,607,159,2024-08-19 16:12:27,2024-08-21 01:12:27,replied,3
4038,204,133,2024-08-21 17:38:21,,open,10
4039,1184,462,2024-09-02 08:19:49,,open,6
4040,1002,26,2024-08-07 21:45:28,,open,14
4041,989,290,2024-05-07 17:31:43,2024-05-09 00:31:43,replied,12
4042,469,371,2024-09-18 13:26:09,2024-09-18 17:26:09,replied,14
4043,311,107,2024-03-25 13:45:32,2024-03-26 20:45:32,replied,12
4044,1444,33,2024-08-21 11:07:40,2024-08-24 19:07:40,replied,14
4045,897,329,2024-08-07 16:57:51,,open,2
4046,1038,335,2024-03-26 07:30:56,2024-03-26 10:30:56,replied,7
4047,1080,329,2024-10-24 16:37:40,,open,10
4048,716,297,2024-03-09 16:28:36,,open,8
4049,1043,390,2024-01-20 20:44:56,2024-01-20 21:44:56,replied,15
4050,860,23,2024-06-23 03:19:25,2024-06-23 18:19:25,replied,4
4051,943,38,2024-03-27 04:01:33,2024-03-27 23:01:33,replied,7
4052,176,442,2024-05-11 21:27:19,2024-05-12 11:27:19,replied,13
4053,894,405,2024-01-22 09:22:51,2024-01-22 09:22:51,replied,13
4054,1105,51,2024-07-28 18:31:18,,open,12
4055,918,25,2024-01-27 07:42:21,,open,2
4056,316,128,2024-06-24 20:48:03,2024-06-27 02:48:03,replied,5
4057,343,33,2025-01-04 21:43:13,,open,7
4058,1280,280,2025-01-09 09:42:44,,open,4
4059,1482,188,2024-08-17 12:52:10,,open,5
4060,67,463,2024-07-27 01:35:29,,open,2
4061,1338,36,2024-12-03 05:20:08,,open,4
4062,56,69,2024-02-27 09:50:46,,open,15
4063,852,25,2024-03-11 18:59:22,2024-03-12 15:59:22,replied,1
4064,452,93,2024-03-05 11:56:24,,open,1
4065,1315,420,2024-09-18 23:43:21,,open,3
4066,1384,280,2024-01-31 00:32:06,2024-02-01 16:32:06,replied,9
4067,1276,240,2024-11-20 01:42:51,,open,15
4068,195,33,2024-11-09 22:48:11,,open,1
4069,1149,181,2024-02-26 04:46:15,,open,10
4070,58,511,2024-07-19 10:07:12,2024-07-21 02:07:12,replied,14
4071,1186,434,2024-06-04 18:56:11,2024-06-08 00:56:11,replied,15
4072,1143,33,2024-09-08 15:21:53,,open,15
4073,262,74,2024-02-16 12:52:21,2024-02-16 12:52:21,replied,4
4074,118,108,2024-11-26 11:16:54,2024-11-26 13:16:54,replied,8
4075,883,204,2024-03-15 16:42:29,,open,15
4076,925,295,2024-03-18 10:20:38,2024-03-22 09:20:38,replied,9
4077,601,343,2024-02-15 15:22:42,2024-02-19 20:22:42,replied,13
4078,749,26,2024-03-17 19:17:41,,open,15
4079,138,14,2025-01-19 21:01:14,2025-01-20 22:01:14,replied,15
4080,229,103,2024-03-16 22:23:53,,open,5
4081,1436,75,2024-01-13 14:26:03,,open,5
4082,1403,128,2024-12-26 08:17:25,2024-12-26 15:17:25,replied,1
4083,268,224,2024-03-09 13:22:37,2024-03-10 10:22:37,replied,2
4084,225,225,2024-12-22 19:23:59,,open,5
4085,501,290,2024-04-16 04:35:51,,open,15
4086,1073,143,2024-02-28 07:38:49,,open,10
4087,341,75,2024-12-04 18:14:07,,open,9
4088,581,47,2025-01-16 06:17:03,,open,14
4089,671,133,2024-05-25 15:40:08,2024-05-27 04:40:08,replied,4
4090,868,345,2024-03-02 21:32:58,2024-03-03 18:32:58,replied,11
4091,775,74,2024-09-10 07:27:06,,open,11
4092,595,280,2024-04-04 20:22:27,,open,5
4093,282,272,2024-08-01 19:05:02,2024-08-02 10:05:02,replied,6
4094,453,254,2024-02-07 04:38:36,2024-02-08 02:38:36,replied,4
4095,132,267,2024-09-14 14:27:39,2024-09-16 18:27:39,replied,7
4096,939,33,2024-12-02 14:05:20,,open,3
4097,609,343,2024-02-21 14:19:55,2024-02-21 19:19:55,replied,5
4098,1255,33,2024-09-19 11:58:09,2024-09-26 23:58:09,replied,6
4099,291,476,2025-01-20 21:55:12,,open,15
4100,118,27,2024-01-02 13:35:31,2024-01-03 14:35:31,replied,6
4101,452,62,2025-01-12 22:06:48,,open,2
4102,1448,204,2024-12-28 09:01:23,,open,10
4103,1082,390,2024-08-18 07:28:12,,open,15
4104,568,469,2024-11-26 19:42:08,,open,5
4105,784,280,2024-06-20 13:58:51,,open,1
4106,582,133,2024-03-23 07:21:57,,open,11
4107,1077,280,2024-09-15 15:43:32,,open,11
4108,1420,115,2024-11-08 03:46:50,2024-11-10 17:46:50,replied,6
4109,1196,420,2025-01-27 03:22:48,2025-01-28 02:22:48,replied,3
4110,1319,127,2024-05-23 02:19:20,2024-05-23 15:19:20,replied,12
4111,138,26,2024-12-19 22:34:45,2024-12-23 04:34:45,replied,7
4112,226,186,2024-10-07 21:11:02,2024-10-08 05:11:02,replied,1
4113,416,204,2024-10-24 07:33:57,,open,8
4114,32,381,2024-02-03 06:28:22,2024-02-03 09:28:22,replied,14
4115,1019,410,2024-08-04 04:12:02,,open,1
4116,1262,434,2024-10-20 15:47:33,,open,7
4117,1334,467,2024-05-19 20:03:04,2024-05-20 13:03:04,replied,13
4118,1077,71,2024-12-11 16:53:13,,open,2
4119,1359,136,2024-01-04 23:58:03,2024-01-05 11:58:03,replied,11
4120,1254,56,2024-11-15 21:26:29,,open,10
4121,89,280,2024-08-02 05:23:28,,open,9
4122,236,204,2024-01-06 23:40:53,,open,3
4123,312,417,2025-01-24 12:40:42,,open,2
4124,557,26,2024-05-05 07:33:14,2024-05-07 06:33:14,replied,3
4125,866,345,2024-04-25 00:28:16,2024-04-26 04:28:16,replied,9
4126,260,432,2024-08-08 12:26:17,2024-08-09 05:26:17,replied,8
4127,520,453,2024-04-30 19:33:45,,open,6
4128,951,130,2024-08-19 19:28:06,2024-08-20 07:28:06,replied,2
4129,57,16,2024-08-10 03:26:44,,open,2
4130,363,6,2024-10-16 17:42:11,,open,2
4131,1082,74,2024-03-30 16:21:10,,open,6
4132,1038,33,2024-01-24 01:40:17,,open,13
4133,497,78,2024-05-30 20:53:40,2024-05-31 02:53:40,replied,13
4134,1462,25,2024-12-10 02:02:56,,open,3
4135,1182,436,2024-04-11 22:42:52,,open,1
4136,1223,7,2024-12-05 04:19:02,2024-12-06 13:19:02,replied,11
4137,1077,38,2024-10-06 03:24:25,,open,9
4138,61,436,2024-12-26 16:19:16,,open,1
4139,217,433,2024-01-14 08:30:44,,open,1
4140,1385,280,2024-08-24 02:18:20,,open,15
4141,1342,290,2024-09-09 20:59:23,2024-09-09 20:59:23,replied,10
4142,530,492,2024-04-08 01:25:37,,open,9
4143,1170,420,2024-03-15 06:14:32,,open,5
4144,457,434,2024-12-30 16:41:30,,open,13
4145,708,280,2024-08-31 13:40:16,2024-09-01 06:40:16,replied,1
4146,291,434,2024-03-07 00:33:37,,open,11
4147,869,105,2024-06-22 10:06:14,2024-06-24 03:06:14,replied,4
4148,1164,33,2024-09-17 11:12:10,,open,9
4149,1002,448,2024-01-20 08:52:06,,open,4
4150,722,38,2024-03-30 15:22:26,2024-03-30 21:22:26,replied,2
4151,354,260,2024-12-11 08:33:20,2024-12-12 14:33:20,replied,15
4152,1400,280,2024-07-17 01:33:01,,open,1
4153,504,74,2024-09-06 19:41:32,2024-09-06 19:41:32,replied,6
4154,1417,345,2025-01-17 21:56:21,,open,10
4155,895,492,2024-08-25 17:23:29,,open,5
4156,306,373,2024-01-01 12:21:12,2024-01-01 18:21:12,replied,10
4157,1499,434,2024-11-29 22:23:26,,open,1
4158,1066,153,2024-08-30 11:49:05,,open,9
4159,954,239,2024-11-29 07:57:03,2024-11-30 00:57:03,replied,2
4160,1119,183,2024-02-07 15:33:49,2024-02-09 11:33:49,replied,7
4161,715,239,2024-07-12 20:58:25,2024-07-13 06:58:25,replied,5
